id,name,type,desc,atk,def,level,race,attribute,archetype,image_url,image_path
85551711,Ebon High Magician,XYZ Monster,"2 Level 7 Spellcaster-Type monsters
While this card has Xyz Material, you can activate a Quick-Play Spell Card or a Trap Card from your hand during your opponent's turn by detaching 1 Xyz Material from this card at activation. If this Xyz Summoned card is destroyed by battle and sent to the Graveyard, or if this Xyz Summoned card you control is sent to your Graveyard by an opponent's card effect: You can Special Summon 1 DARK Spellcaster-Type monster from your hand or Deck, then you can destroy 1 card on the field.",2300,2800,7,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/85551711.jpg,GAN_experiments/training_magician/darkmagician/85551711.jpg
96471335,Ebon Illusion Magician,XYZ Monster,"2 Level 7 monsters
You can also Xyz Summon this card by using a Rank 6 Spellcaster-Type Xyz Monster you control as the Xyz Material. (Xyz Materials attached to that monster also become Xyz Materials on this card.) Once per turn: You can detach 1 Xyz Material from this card; Special Summon 1 Spellcaster-Type Normal Monster from your hand or Deck. When a Spellcaster-Type Normal Monster declares an attack: You can target 1 card your opponent controls; banish it. You can only use this effect of ""Ebon Illusion Magician"" once per turn.",2500,2100,7,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/96471335.jpg,GAN_experiments/training_magician/darkmagician/96471335.jpg
46128076,Ebon Magician Curran,Effect Monster,"During your Standby Phase, inflict 300 damage to your opponent for each monster they control.",1200,0,2,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/46128076.jpg,GAN_experiments/training_magician/darkmagician/46128076.jpg
96352326,Eda the Sun Magician,Effect Monster,"If this card is Normal Summoned or flipped face-up: You can Special Summon 1 Spellcaster monster with 1500 DEF from your hand or Deck in face-down Defense Position, except ""Eda the Sun Magician"". During your opponent's Main Phase (Quick Effect): You can change 1 face-down Spellcaster monster you control to face-up Attack or Defense Position. You can only use each effect of ""Eda the Sun Magician"" once per turn.",1500,1500,4,Spellcaster,EARTH,Magician,https://images.ygoprodeck.com/images/cards_cropped/96352326.jpg,GAN_experiments/training_magician/darkmagician/96352326.jpg
65260293,Element Magician,Effect Monster,"This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field: ● WATER: Control of this card cannot switch. ● WIND: If this card destroyed your opponent's monster by battle, it can attack once again in a row.",1500,1200,4,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/65260293.jpg,GAN_experiments/training_magician/darkmagician/65260293.jpg
40732515,"Endymion, the Master Magician",Effect Monster,"You can Special Summon this card (from your hand or GY) by removing 6 Spell Counters from a ""Magical Citadel of Endymion"" you control. If Summoned this way: Target 1 Spell in your GY; add that target to your hand. Once per turn: You can discard 1 Spell, then target 1 card on the field; destroy that target.",2700,1700,7,Spellcaster,DARK,Endymion,https://images.ygoprodeck.com/images/cards_cropped/40732515.jpg,GAN_experiments/training_magician/darkmagician/40732515.jpg
59123194,Enlightenment Paladin,Synchro Monster,"1 Tuner + 1 or more non-Tuner monsters
If this card is Synchro Summoned using a ""Magician"" Pendulum Monster as Material: You can target 1 Spell Card in your Graveyard; add it to your hand. You can only use this effect of ""Enlightenment Paladin"" once per turn. When this card destroys an opponent's monster by battle: You can inflict damage to your opponent equal to that monster's original ATK.",2500,2000,8,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/59123194.jpg,GAN_experiments/training_magician/darkmagician/59123194.jpg
48680970,Eternal Soul,Trap Card,"Every ""Dark Magician"" in your Monster Zone is unaffected by your opponent's card effects. If this face-up card leaves the field: Destroy all monsters you control. You can only use the following effect of ""Eternal Soul"" once per turn. You can activate 1 of these effects;
● Special Summon 1 ""Dark Magician"" from your hand or GY.
● Add 1 ""Dark Magic Attack"" or ""Thousand Knives"" from your Deck to your hand.",0,0,0,Continuous,Unknown,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/48680970.jpg,GAN_experiments/training_magician/darkmagician/48680970.jpg
33413279,Explosive Magician,Synchro Monster,"1 Tuner + 1+ non-Tuner Spellcaster monsters
You can remove 2 Spell Counters from your field, then target 1 Spell/Trap your opponent controls; destroy that target.",2500,1800,6,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/33413279.jpg,GAN_experiments/training_magician/darkmagician/33413279.jpg
62154416,Frequency Magician,Tuner Monster,"When this card is Normal Summoned, place 1 Spell Counter on it (max. 1). You can remove 1 Spell Counter from this card to have 1 face-up monster you control gain 500 ATK, until the End Phase.",800,400,2,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/62154416.jpg,GAN_experiments/training_magician/darkmagician/62154416.jpg
3606728,Gagaga Girl,Effect Monster,"You can target 1 ""Gagaga Magician"" you control; this card's Level becomes the Level of that monster. An Xyz Monster that was Summoned using only this card and other ""Gagaga"" monsters as Xyz Material gains this effect.
● When it is Xyz Summoned: You can target 1 Special Summoned monster your opponent controls; its ATK becomes 0.",1000,800,3,Spellcaster,DARK,Gagaga,https://images.ygoprodeck.com/images/cards_cropped/3606728.jpg,GAN_experiments/training_magician/darkmagician/3606728.jpg
86331741,Gagagaga Magician,XYZ Monster,"2 Level 4 monsters
You can detach 1 material from this card, then target 1 Xyz Monster in your GY, except ""Gagagaga Magician""; Special Summon it, but negate its effects. You can only use this effect of ""Gagagaga Magician"" once per turn. A ""Utopic Future"" Xyz Monster that has this card as material gains this effect.
● During your Main Phase: You can detach 2 materials from this card, then target 1 Xyz Monster you control; until the end of this turn, change its ATK to 4000, also negate its effects.",2000,2000,4,Spellcaster,DARK,Gagaga,https://images.ygoprodeck.com/images/cards_cropped/86331741.jpg,GAN_experiments/training_magician/darkmagician/86331741.jpg
73941492,Harmonizing Magician,Pendulum Tuner Effect Monster,"[ Pendulum Effect ] 
All monsters you control gain 100 ATK and DEF for each face-up ""Magician"" Pendulum Monster with different names in your Extra Deck.
[ Monster Effect ] 
Cannot be Special Summoned from the Extra Deck. Cannot be used as material for a Fusion, Synchro, or Xyz Summon, unless all other materials are ""Magician"" Pendulum Monsters. When this card is Pendulum Summoned from the hand: You can Special Summon 1 ""Magician"" Pendulum Monster from your Deck in Defense Position, except ""Harmonizing Magician"", but negate its effects, also banish it when it leaves the field. You can only use this effect of ""Harmonizing Magician"" once per turn.",0,0,4,Spellcaster,DARK,Magician,https://images.ygoprodeck.com/images/cards_cropped/73941492.jpg,GAN_experiments/training_magician/darkmagician/73941492.jpg
12266229,Illusion of Chaos,Ritual Effect Monster,"You can Ritual Summon this card with ""Chaos Form"". You can reveal this card in your hand; add 1 ""Dark Magician"", or 1 non-Ritual Monster that mentions it, from your Deck to your hand, then place 1 card from your hand on top of the Deck. When your opponent activates a monster effect (Quick Effect): You can return this card to the hand, and if you do, Special Summon 1 ""Dark Magician"" from your GY, and if you do that, negate that activated effect. You can only use each effect of ""Illusion of Chaos"" once per turn.",2100,2500,7,Spellcaster,DARK,Chaos,https://images.ygoprodeck.com/images/cards_cropped/12266229.jpg,GAN_experiments/training_magician/darkmagician/12266229.jpg
15173384,Illusionist Faceless Magician,Effect Monster,"If a face-up ""Eyes Restrict"" Fusion Monster(s) or ""Relinquished"" you control is destroyed by battle or card effect: You can Special Summon this card from the GY (if it was there when that monster was destroyed) or hand (even if not). If this card is sent from the field to the GY: You can target 1 ""Eyes Restrict"" Fusion Monster or ""Relinquished"" in your GY; Special Summon it. You can only use each effect of ""Illusionist Faceless Magician"" once per turn.",1200,2200,5,Spellcaster,DARK,Eyes Restrict,https://images.ygoprodeck.com/images/cards_cropped/15173384.jpg,GAN_experiments/training_magician/darkmagician/15173384.jpg
82627406,Kiwi Magician Girl,Effect Monster,"During either player's turn: You can discard this card; ""Magician Girl"" monsters you currently control gain 300 ATK and DEF for each ""Magician Girl"" monster with different names on the field and in the Graveyards, until the end of this turn. Spellcaster-Type monsters you control cannot be destroyed by card effects, and your opponent cannot target them with card effects.",1800,1200,5,Spellcaster,WIND,Magician Girl,https://images.ygoprodeck.com/images/cards_cropped/82627406.jpg,GAN_experiments/training_magician/darkmagician/82627406.jpg
34318086,Lemon Magician Girl,Effect Monster,"Once per turn: You can Tribute 1 ""Magician Girl"" monster, except ""Lemon Magician Girl""; add 1 Spellcaster-Type monster from your Deck to your hand. Once per turn, if this card is targeted for an attack: You can Special Summon 1 Spellcaster-Type monster from your hand, but its effects (if any) are negated, then change the attack target to it, and if you do, the attacking monster's ATK becomes half its current ATK.",800,600,2,Spellcaster,LIGHT,Magician Girl,https://images.ygoprodeck.com/images/cards_cropped/34318086.jpg,GAN_experiments/training_magician/darkmagician/34318086.jpg
10000030,Magi Magi ☆ Magician Gal,XYZ Monster,"2 Level 6 Spellcaster monsters
Once per turn: You can detach 1 material from this card and banish 1 card from your hand to activate 1 of these effects.
● Target 1 monster your opponent controls; take control of that target until the End Phase of this turn.
● Target 1 monster in your opponent's GY; Special Summon that target.",2400,2000,6,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/10000030.jpg,GAN_experiments/training_magician/darkmagician/10000030.jpg
67227834,Magic Formula,Spell Card,"Equip only to ""Dark Magician"" or ""Dark Magician Girl"". It gains 700 ATK. If this card is sent from the field to the GY: Gain 1000 LP.",0,0,0,Equip,Unknown,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/67227834.jpg,GAN_experiments/training_magician/darkmagician/67227834.jpg
7922915,Magician Navigation,Trap Card,"Special Summon 1 ""Dark Magician"" from your hand, then Special Summon 1 Level 7 or lower DARK Spellcaster monster from your Deck. If you control ""Dark Magician"", except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 face-up Spell/Trap your opponent controls; negate its effects until the end of this turn.",0,0,0,Normal,Unknown,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/7922915.jpg,GAN_experiments/training_magician/darkmagician/7922915.jpg
79613121,Magician of Black Chaos MAX,Ritual Effect Monster,"You can Ritual Summon this card with ""Chaos Form"". If this card is Special Summoned: You can Tribute 1 monster; your opponent cannot activate monster effects this turn. When this card destroys an opponent's monster by battle: You can target 1 Spell in your GY; add it to your hand. You can only use each effect of ""Magician of Black Chaos MAX"" once per turn.",2800,2600,8,Spellcaster,DARK,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/79613121.jpg,GAN_experiments/training_magician/darkmagician/79613121.jpg
47963370,Magician of Chaos,Ritual Effect Monster,"You can Ritual Summon this card with ""Chaos Form"". This card's name becomes ""Dark Magician"" while on the field or in the GY. Once per turn, when a Spell/Trap Card or effect is activated (Quick Effect): You can target 1 card on the field; destroy it. If this Ritual Summoned card is destroyed by battle or card effect: You can Special Summon 1 ""Chaos"" or ""Black Luster Soldier"" Ritual Monster from your hand, except ""Magician of Chaos"", ignoring its Summoning conditions.",2500,2100,7,Spellcaster,DARK,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/47963370.jpg,GAN_experiments/training_magician/darkmagician/47963370.jpg
35191415,Magician of Dark Illusion,Effect Monster,"This card's name becomes ""Dark Magician"" while on the field. You can only use each of these effects of ""Magician of Dark Illusion"" once per turn.
● During your opponent's turn, if you activate a Spell/Trap Card or effect (except during the Damage Step): You can Special Summon this card from your hand.
● If you activate a Spell/Trap Card or effect while this card is face-up on your field (except during the Damage Step): You can target 1 ""Dark Magician"" in your GY; Special Summon it. This effect can only be used once while this card is face-up on the field.",2100,2500,7,Spellcaster,DARK,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/35191415.jpg,GAN_experiments/training_magician/darkmagician/35191415.jpg
67853262,Magician of Faithfulness,Flip Effect Monster,"FLIP: You can target 1 Spell in your GY; add it to your hand, then you can Special Summon 1 ""Magician of Faith"" or ""Magician of Faithfulness"" from your Deck in face-down Defense Position. You can only use this effect of ""Magician of Faithfulness"" once per turn.",600,800,5,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/67853262.jpg,GAN_experiments/training_magician/darkmagician/67853262.jpg
67865534,Magician of Hope,XYZ Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn, when a monster declares an attack: You can negate that attack, then destroy this card.
[ Monster Effect ] 
2 Level 4 monsters
If you can Pendulum Summon Level 4, you can Pendulum Summon this face-up card in your Extra Deck. You can detach 1 material from this card; Special Summon 1 Level 7 or lower Pendulum Monster from your hand in Defense Position, but negate its effects, then you can place this face-up card in your Pendulum Zone. You can only use this effect of ""Magician of Hope"" once per turn. If this card is Pendulum Summoned: You can target 1 Pendulum Monster in your GY; attach it to this card as material.",2500,2000,4,Spellcaster,LIGHT,Magician,https://images.ygoprodeck.com/images/cards_cropped/67865534.jpg,GAN_experiments/training_magician/darkmagician/67865534.jpg
50755,Magician's Circle,Trap Card,When a Spellcaster monster declares an attack: Each player Special Summons 1 Spellcaster monster with 2000 or less ATK from their Deck in Attack Position.,0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/50755.jpg,GAN_experiments/training_magician/darkmagician/50755.jpg
13758665,Magician's Left Hand,Spell Card,"Negate the effect of your opponent's first Trap Card or effect that resolves each turn while you control a Spellcaster monster, and if you do, destroy that card.",0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/13758665.jpg,GAN_experiments/training_magician/darkmagician/13758665.jpg
40252269,Magician's Restage,Spell Card,"You can target 1 Level 3 or lower Spellcaster-Type monster in your Graveyard; Special Summon it. This effect can only be used once while this card is face-up on the field. If this card is sent to the Graveyard: You can add 1 ""Magician"" Continuous Spell Card from your Deck to your hand, except ""Magician's Restage"".",0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/40252269.jpg,GAN_experiments/training_magician/darkmagician/40252269.jpg
87769556,Magician's Right Hand,Spell Card,"Negate the effect of your opponent's first Spell Card or effect that resolves each turn while you control a Spellcaster monster, and if you do, or if it did not have an effect, destroy that card.",0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/87769556.jpg,GAN_experiments/training_magician/darkmagician/87769556.jpg
71696014,Magician's Robe,Effect Monster,"During your opponent's turn (Quick Effect): You can discard 1 Spell/Trap; Special Summon 1 ""Dark Magician"" from your Deck. During your opponent's turn, if you activate a Spell/Trap Card or effect while this card is in your GY (except during the Damage Step): You can Special Summon this card, but banish it when it leaves the field. You can only use each effect of ""Magician's Robe"" once per turn.",700,2000,2,Spellcaster,DARK,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/71696014.jpg,GAN_experiments/training_magician/darkmagician/71696014.jpg
7084129,Magician's Rod,Effect Monster,"When this card is Normal Summoned: You can add 1 Spell/Trap from your Deck to your hand, that specifically lists the card ""Dark Magician"" in its text. During your opponent's turn, if you activate a Spell/Trap Card or effect while this card is in your GY (except during the Damage Step): You can Tribute 1 Spellcaster monster; add this card to your hand. You can only use each effect of ""Magician's Rod"" once per turn.",1600,100,3,Spellcaster,DARK,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/7084129.jpg,GAN_experiments/training_magician/darkmagician/7084129.jpg
95477924,Magician's Salvation,Spell Card,"When this card is activated: You can Set 1 ""Eternal Soul"" directly from your Deck. If you Normal or Special Summon ""Dark Magician"" or ""Dark Magician Girl"" (except during the Damage Step): You can target 1 of those monsters; Special Summon 1 ""Dark Magician"" or ""Dark Magician Girl"" from your GY, with a different name than that monster. You can only use this effect of ""Magician's Salvation"" once per turn. You can only activate 1 ""Magician's Salvation"" per turn.",0,0,0,Field,Unknown,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/95477924.jpg,GAN_experiments/training_magician/darkmagician/95477924.jpg
80304126,Magician's Valkyria,Effect Monster,"Monsters your opponent controls cannot target face-up Spellcaster-Type monsters for attacks, except this one.",1600,1800,4,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/80304126.jpg,GAN_experiments/training_magician/darkmagician/80304126.jpg
15845914,Magicians of Bonds and Unity,Effect Monster,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having 25 or more cards in your GY. While your opponent has 25 or more cards in their GY, this card gains 2500 ATK/DEF.",2500,2500,8,Spellcaster,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/15845914.jpg,GAN_experiments/training_magician/darkmagician/15845914.jpg
36045450,Magicians Unite,Spell Card,"If you control 2 or more Attack Position Spellcaster monsters: Target 1 of them; its ATK becomes 3000 until the end of this turn, also for the rest of this turn after this card resolves, other Spellcaster monsters you control cannot attack.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/36045450.jpg,GAN_experiments/training_magician/darkmagician/36045450.jpg
86509711,Magicians' Combination,Trap Card,"Once per turn, when a card or effect is activated (except during the Damage Step): You can Tribute 1 ""Dark Magician"" or 1 ""Dark Magician Girl""; Special Summon 1 ""Dark Magician"" or 1 ""Dark Magician Girl"" from your hand or GY, with a different name from the Tributed monster, and if you do, negate that activated effect. If this face-up card is sent from the Spell & Trap Zone to the GY: You can destroy 1 card on the field.",0,0,0,Continuous,Unknown,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/86509711.jpg,GAN_experiments/training_magician/darkmagician/86509711.jpg
89448140,Magicians' Defense,Trap Card,"While you control a Spellcaster-Type monster, any damage you take is halved. (You cannot halve the same damage twice this way.) If this card is sent from the field to the Graveyard: You can target 1 Spellcaster-Type monster in your Graveyard; Special Summon it.",0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/89448140.jpg,GAN_experiments/training_magician/darkmagician/89448140.jpg
97631303,Magicians' Souls,Effect Monster,"You can send up to 2 Spells/Traps from your hand and/or field to the GY; draw that many cards. If this card is in your hand: You can send 1 Level 6 or higher Spellcaster monster from your Deck to the GY, then activate 1 of these effects;
● Special Summon this card.
● Send this card to the GY, then, you can Special Summon 1 ""Dark Magician"" or 1 ""Dark Magician Girl"" from your GY.
You can only use each effect of ""Magicians' Souls"" once per turn.",0,0,1,Spellcaster,DARK,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/97631303.jpg,GAN_experiments/training_magician/darkmagician/97631303.jpg
31699677,Magikuriboh,Effect Monster,"During the Main or Battle Phase, if you took damage by battle or an opponent's card effect this turn (Quick Effect): You can send this card from your hand to the GY; Special Summon 1 ""Dark Magician"" or 1 ""Dark Magician Girl"" from your Deck or GY. If a face-up Spellcaster monster(s) you control is destroyed by battle or an opponent's card effect: You can add this card from the GY to your hand. You can only use each effect of ""Magikuriboh"" once per turn.",300,200,1,Fiend,DARK,Kuriboh,https://images.ygoprodeck.com/images/cards_cropped/31699677.jpg,GAN_experiments/training_magician/darkmagician/31699677.jpg
85059922,Master of Chaos,Fusion Monster,"""Dark Magician"" + 1 ""Chaos"" or ""Black Luster Soldier"" Ritual Monster
If this card is Fusion Summoned: You can target 1 LIGHT or DARK monster in your GY; Special Summon it. You can Tribute 1 LIGHT and 1 DARK monster; banish all monsters your opponent controls. If this Fusion Summoned card is destroyed by battle or card effect: You can target 1 Spell in your GY; add it to your hand. You can only use each effect of ""Master of Chaos"" once per turn.",3000,2500,8,Spellcaster,DARK,Chaos,https://images.ygoprodeck.com/images/cards_cropped/85059922.jpg,GAN_experiments/training_magician/darkmagician/85059922.jpg
33225925,Milla the Temporal Magician,Effect Monster,When this card is Normal Summoned: Target 1 Set card your opponent controls; look at it. Your opponent cannot activate Spell/Trap Cards in response to this effect's activation.,1800,1000,4,Spellcaster,LIGHT,Magician,https://images.ygoprodeck.com/images/cards_cropped/33225925.jpg,GAN_experiments/training_magician/darkmagician/33225925.jpg
68334074,Miracle Restoring,Trap Card,"Remove 2 Spell Counters from your side of the field, then target 1 ""Dark Magician"" or ""Buster Blader"" in your Graveyard; Special Summon that target.",0,0,0,Normal,Unknown,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/68334074.jpg,GAN_experiments/training_magician/darkmagician/68334074.jpg
40221691,Nightmare Magician,Effect Monster,"If this card battles a monster, neither can be destroyed by that battle. At the end of the Damage Step, if this card battled an opponent's monster: You can take control of that opponent's monster. Once per turn, at the start of the Damage Step, if another monster attacks: You can destroy 1 card on the field.",2500,2000,7,Illusion,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/40221691.jpg,GAN_experiments/training_magician/darkmagician/40221691.jpg
88935103,Nobledragon Magician,Pendulum Tuner Effect Monster,"[ Pendulum Effect ] 
Unless you have a ""Magician"" card in your other Pendulum Zone, destroy this card.
[ Monster Effect ] 
Cannot be used as Synchro Material, except for the Synchro Summon of a Dragon Synchro Monster. If this card is used as Synchro Material, unless all other Synchro Materials are ""Odd-Eyes"" monsters, place this card on the bottom of the Deck. If this card is in your hand or GY: You can target 1 Level 7 or higher ""Odd-Eyes"" monster you control; reduce its Level by 3, and if you do, Special Summon this card.",700,1400,3,Spellcaster,FIRE,Magician,https://images.ygoprodeck.com/images/cards_cropped/88935103.jpg,GAN_experiments/training_magician/darkmagician/88935103.jpg
14920218,Oafdragon Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
If you have a ""Magician"" card in your other Pendulum Zone: You can add 1 face-up ""Magician"" or ""Odd-Eyes"" Pendulum Monster from your Extra Deck to your hand, except ""Oafdragon Magician"". You can only use this effect of ""Oafdragon Magician"" once per turn.
[ Monster Effect ] 
If this card is Normal or Special Summoned: You can target 1 ""Magician"" Pendulum Monster or ""Odd-Eyes"" monster in your Graveyard, except ""Oafdragon Magician""; add it to your hand. You can only use this effect of ""Oafdragon Magician"" once per turn.",2100,1400,6,Spellcaster,WIND,Magician,https://images.ygoprodeck.com/images/cards_cropped/14920218.jpg,GAN_experiments/training_magician/darkmagician/14920218.jpg
45141844,Old Vindictive Magician,Flip Effect Monster,FLIP: Target 1 monster your opponent controls; destroy that target.,450,600,2,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/45141844.jpg,GAN_experiments/training_magician/darkmagician/45141844.jpg
71703785,Palladium Oracle Mahad,Effect Monster,"When you draw this card: You can reveal this card; Special Summon it from your hand. If this card battles a DARK monster, its ATK is doubled during the Damage Step only. If this card is destroyed by battle or card effect: You can Special Summon 1 ""Dark Magician"" from your hand, Deck, or Graveyard.",2500,2100,7,Spellcaster,LIGHT,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/71703785.jpg,GAN_experiments/training_magician/darkmagician/71703785.jpg
42006475,Palladium Oracle Mana,Effect Monster,"When your opponent activates a card or effect that targets 1 Spellcaster monster you control (and no other cards), while this card is in your hand or GY (Quick Effect): You can Special Summon this card. You can only use this effect of ""Palladium Oracle Mana"" once per turn. Level 7 or higher Spellcaster monsters you control cannot be destroyed by card effects. If this card is destroyed by battle or card effect: You can Special Summon 1 ""Dark Magician Girl"" from your hand, Deck, or GY.",2000,1700,6,Spellcaster,LIGHT,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/42006475.jpg,GAN_experiments/training_magician/darkmagician/42006475.jpg
53208660,Pendulum Call,Spell Card,"Discard 1 card; add 2 ""Magician"" Pendulum Monsters with different names from your Deck to your hand, also, until the end of your opponent's next turn after this card resolves, ""Magician"" cards in your Pendulum Zones cannot be destroyed by card effects. You can only activate 1 ""Pendulum Call"" per turn. You cannot activate this card if you activated a ""Magician"" monster's Pendulum Effect this turn.",0,0,0,Normal,Unknown,Magician,https://images.ygoprodeck.com/images/cards_cropped/53208660.jpg,GAN_experiments/training_magician/darkmagician/53208660.jpg
17016362,Performage Trapeze Magician,XYZ Monster,"2 Level 4 Spellcaster-Type monsters
You never take damage if the amount is less than or equal to this card's ATK. Once per turn, during either player's Main Phase 1: You can detach 1 Xyz Material from this card, then target 1 face-up Attack Position monster the turn player controls (other than this card); it can make a second attack during each Battle Phase this turn, also destroy it at the end of the Battle Phase. If this card is destroyed by battle and sent to the Graveyard, or if this card in your possession is destroyed by an opponent's card effect and sent to your Graveyard: You can Special Summon 1 ""Performage"" monster from the Deck.",2500,2000,4,Spellcaster,LIGHT,Performage,https://images.ygoprodeck.com/images/cards_cropped/17016362.jpg,GAN_experiments/training_magician/darkmagician/17016362.jpg
58092907,Performapal Celestial Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
When exactly 1 face-up Fusion, Synchro, or Xyz Monster you control that was Special Summoned from the Extra Deck is destroyed by battle, or an opponent's card effect: You can Special Summon that destroyed monster, then destroy this card. You can only use this effect of ""Performapal Celestial Magician"" once per turn.
[ Monster Effect ] 
During your Main Phase, if this card was Normal or Special Summoned this turn: You can apply the following effect(s) for the rest of this turn, based on the other monsters you currently control.
● Fusion: This card can attack directly.
● Synchro: Your opponent cannot activate monster effects.
● Xyz: This card's ATK becomes double its original ATK.
● Pendulum: During the End Phase, add 1 Pendulum Monster from your Deck to your hand.
You can only use this effect of ""Performapal Celestial Magician"" once per turn.",1500,1000,4,Spellcaster,DARK,Performapal,https://images.ygoprodeck.com/images/cards_cropped/58092907.jpg,GAN_experiments/training_magician/darkmagician/58092907.jpg
19619755,Performapal Five-Rainbow Magician,Pendulum Effect Monster,"[ Pendulum Effect ] 
You cannot Pendulum Summon, except from the Extra Deck. This effect cannot be negated. Each player applies 1 of these effects based on the number of Set cards in their Spell & Trap Zones.
● 0: All monsters they control cannot attack or activate their effects.
● 4 or more: The ATK of all monsters they control become double their original ATK.
[ Monster Effect ] 
If either player Sets a Spell/Trap on your field while this card is in your GY (except during the Damage Step): You can place this card in your Pendulum Zone.",100,100,1,Spellcaster,LIGHT,Performapal,https://images.ygoprodeck.com/images/cards_cropped/19619755.jpg,GAN_experiments/training_magician/darkmagician/19619755.jpg
56675280,Performapal Parrotrio,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn, if you control a ""Performapal"", ""Magician"", or ""Odd-Eyes"" card in your other Pendulum Zone, except ""Performapal Parrotrio"": You can make this card's Pendulum Scale become 7 until the end of this turn.
[ Monster Effect ] 
When this card is destroyed by battle: You can Special Summon 1 ""Performapal"" monster from your Deck, except a Pendulum Monster.",500,500,3,Winged Beast,WIND,Performapal,https://images.ygoprodeck.com/images/cards_cropped/56675280.jpg,GAN_experiments/training_magician/darkmagician/56675280.jpg
11481610,Performapal Popperup,Spell Card,"Send up to 3 cards from your hand to the GY; draw that many cards, then you can Special Summon up to that many monsters from your hand, with different names, that are ""Performapal"" monsters, ""Magician"" Pendulum Monsters, and/or ""Odd-Eyes"" monsters, each with a Level between the Pendulum Scales of the 2 cards in your Pendulum Zones. If you did not Special Summon by this effect, you lose 1000 LP for each card in your hand. You can only activate 1 ""Performapal Popperup"" per turn.",0,0,0,Normal,Unknown,Performapal,https://images.ygoprodeck.com/images/cards_cropped/11481610.jpg,GAN_experiments/training_magician/darkmagician/11481610.jpg
40318957,Performapal Skullcrobat Joker,Pendulum Effect Monster,"[ Pendulum Effect ] 
You cannot Pendulum Summon monsters, except ""Performapal"" monsters, ""Magician"" Pendulum Monsters, and ""Odd-Eyes"" monsters. This effect cannot be negated.
[ Monster Effect ] 
When this card is Normal Summoned: You can add 1 ""Performapal"" monster, ""Magician"" Pendulum Monster, or ""Odd-Eyes"" monster from your Deck to your hand, except ""Performapal Skullcrobat Joker"".",1800,100,4,Spellcaster,DARK,Magician,https://images.ygoprodeck.com/images/cards_cropped/40318957.jpg,GAN_experiments/training_magician/darkmagician/40318957.jpg
73734821,Performapal Sky Magician,Effect Monster,"Once per turn, if you activate a Spell Card: This card gains 300 ATK. (Quick Effect): You can target 1 Continuous Spell you control; return it to the hand, then you can activate 1 ""Magician"" Continuous Spell from your hand. You can only use this effect of ""Performapal Sky Magician"" once per turn. If this face-up card leaves the field: You can target 1 card on the field; destroy it.",2500,2000,7,Spellcaster,WIND,Performapal,https://images.ygoprodeck.com/images/cards_cropped/73734821.jpg,GAN_experiments/training_magician/darkmagician/73734821.jpg
