id,name,type,desc,atk,def,level,race,attribute,archetype,image_url,image_path,file_name,image_id
59797187,Gonogo,Effect Monster,"At the end of the Damage Step, if this card battled an opponent's monster: Change that monster to face-down Defense Position.",1350,1600,3,Rock,EARTH,Unknown,https://images.ygoprodeck.com/images/cards_cropped/59797187.jpg,training_data_final/sampled_training_images/59797187.jpg,59797187.jpg,59797187.jpg
402568,Wattgiraffe,Effect Monster,This card can attack your opponent directly. If this card inflicts battle damage to your opponent by a direct attack: Your opponent cannot activate cards or effects until the end of this turn.,1200,100,4,Thunder,LIGHT,Watt,https://images.ygoprodeck.com/images/cards_cropped/402568.jpg,training_data_final/sampled_training_images/402568.jpg,402568.jpg,402568.jpg
68078978,Fortune Fairy Chee,Effect Monster,"When you draw this card: You can reveal it; Special Summon it from your hand. If this card is Special Summoned from the hand: You can make each player draw 1 card. You can only use each effect of ""Fortune Fairy Chee"" once per turn.",0,0,6,Spellcaster,EARTH,Fortune Fairy,https://images.ygoprodeck.com/images/cards_cropped/68078978.jpg,training_data_final/sampled_training_images/68078978.jpg,68078978.jpg,68078978.jpg
92998610,Aloof Lupine,Effect Monster,"When this card is Normal Summoned: You can banish 1 monster from your hand; banish 1 monster from your Deck with the same Type as that monster. If this card is destroyed by battle, or if this card in its owner's possession is destroyed by an opponent's card effect: You can target 1 of your banished monsters; add it to your hand. You can only use each effect of ""Aloof Lupine"" once per turn.",1700,300,4,Beast,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/92998610.jpg,training_data_final/sampled_training_images/92998610.jpg,92998610.jpg,92998610.jpg
81907872,Ghostrick Specter,Effect Monster,"Cannot be Normal Summoned, unless you control a ""Ghostrick"" monster. Once per turn: You can change this card to face-down Defense Position. When a ""Ghostrick"" monster is destroyed by an opponent's card effect, or by battle with their attacking monster, and sent to your Graveyard: You can Special Summon this card from your hand in face-down Defense Position, and if you do, draw 1 card.",600,0,1,Fiend,DARK,Ghostrick,https://images.ygoprodeck.com/images/cards_cropped/81907872.jpg,training_data_final/sampled_training_images/81907872.jpg,81907872.jpg,81907872.jpg
47728740,"Alich, Malebranche of the Burning Abyss",Effect Monster,"If you control a monster that is not a ""Burning Abyss"" monster, destroy this card. You can only use 1 of these effects of ""Alich, Malebranche of the Burning Abyss"" per turn, and only once that turn.
● If you control no Spell/Trap Cards: You can Special Summon this card from your hand.
● If this card is sent to the Graveyard: You can target 1 face-up monster on the field; negate its effects until the end of this turn.",1200,0,3,Fiend,DARK,Burning Abyss,https://images.ygoprodeck.com/images/cards_cropped/47728740.jpg,training_data_final/sampled_training_images/47728740.jpg,47728740.jpg,47728740.jpg
44968687,The Legendary Fisherman III,Effect Monster,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing 1 ""The Legendary Fisherman"". When this card is Special Summoned: You can banish all monsters your opponent controls, also this card cannot attack this turn. Cannot be destroyed by battle or card effects, also unaffected by Spell/Trap effects. Once per turn: You can return as many of your opponent's banished cards as possible to their GY, and if you do, the first battle or effect damage your opponent takes this turn becomes doubled.",2500,2000,7,Warrior,WATER,Umi,https://images.ygoprodeck.com/images/cards_cropped/44968687.jpg,training_data_final/sampled_training_images/44968687.jpg,44968687.jpg,44968687.jpg
50287060,Archfiend of Gilfer,Effect Monster,When this card is sent to the Graveyard: You can target 1 face-up monster on the field; equip that target with this card. That monster loses 500 ATK while equipped with this card.,2200,2500,6,Fiend,DARK,Archfiend,https://images.ygoprodeck.com/images/cards_cropped/50287060.jpg,training_data_final/sampled_training_images/50287060.jpg,50287060.jpg,50287060.jpg
94136469,Checksum Dragon,Effect Monster,"When an opponent's monster declares an attack: You can Special Summon this card from your hand, then, gain LP equal to half this card's DEF. This Attack Position card cannot be destroyed by battle.",400,2400,6,Dragon,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/94136469.jpg,training_data_final/sampled_training_images/94136469.jpg,94136469.jpg,94136469.jpg
33022867,Emperor Maju Garzett,Effect Monster,Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by Tributing 3 monsters. This card's ATK becomes the combined original ATK of the Tributed monsters. Your opponent cannot activate cards or effects during the Battle Phase.,0,0,9,Fiend,DARK,Maju,https://images.ygoprodeck.com/images/cards_cropped/33022867.jpg,training_data_final/sampled_training_images/33022867.jpg,33022867.jpg,33022867.jpg
91345518,The Agent of Judgment - Saturn,Effect Monster,"While your Life Points are higher than your opponent's, you can Tribute this card to inflict damage to your opponent equal to the difference. If you do not control a face-up ""The Sanctuary in the Sky"", this effect is not applied. You cannot conduct your Battle Phase the turn you activate this effect.",2400,0,6,Fairy,LIGHT,The Agent,https://images.ygoprodeck.com/images/cards_cropped/91345518.jpg,training_data_final/sampled_training_images/91345518.jpg,91345518.jpg,91345518.jpg
55794644,Master Hyperion,Effect Monster,"You can Special Summon this card (from your hand) by banishing 1 ""The Agent"" monster from your hand, field, or Graveyard. Once per turn: You can banish 1 LIGHT Fairy-Type monster from your Graveyard, then target 1 card on the field; destroy that target. While ""The Sanctuary in the Sky"" is on the field, you can activate this effect up to twice per turn.",2700,2100,8,Fairy,LIGHT,The Agent,https://images.ygoprodeck.com/images/cards_cropped/55794644.jpg,training_data_final/sampled_training_images/55794644.jpg,55794644.jpg,55794644.jpg
40428851,Ancient Warriors - Virtuous Liu Xuan,Effect Monster,"While you control another ""Ancient Warriors"" monster, your opponent's monsters cannot target this card for attacks. You can only use each of the following effects of ""Ancient Warriors - Virtuous Liu Xuan"" once per turn.
● If your opponent controls more monsters than you do: You can send 1 card from your hand or field to the GY; Special Summon 1 ""Ancient Warriors"" monster from your Deck, except ""Ancient Warriors - Virtuous Liu Xuan"". ● When an attack is declared involving another ""Ancient Warriors"" monster you control: You can draw 1 card.",1400,1200,4,Beast-Warrior,WIND,Ancient Warriors,https://images.ygoprodeck.com/images/cards_cropped/40428851.jpg,training_data_final/sampled_training_images/40428851.jpg,40428851.jpg,40428851.jpg
77372241,Flamvell Grunika,Effect Monster,"When this card destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the Level of the destroyed monster x 200.",1700,200,4,Dragon,FIRE,Flamvell,https://images.ygoprodeck.com/images/cards_cropped/77372241.jpg,training_data_final/sampled_training_images/77372241.jpg,77372241.jpg,77372241.jpg
34614910,Cyclamen the Rikka Fairy,Effect Monster,"You can Tribute this card from your hand or face-up field, then target up to 2 Plant monsters you control; reduce their Level(s) by 2 until the end of this turn. During the End Phase, if this card is in the GY because it was Tributed and sent there this turn: You can Special Summon this card, but banish it when it leaves the field. You can only use each effect of ""Cyclamen the Rikka Fairy"" once per turn.",1800,800,4,Plant,WATER,Rikka,https://images.ygoprodeck.com/images/cards_cropped/34614910.jpg,training_data_final/sampled_training_images/34614910.jpg,34614910.jpg,34614910.jpg
61679541,Battlin' Boxer Rabbit Puncher,Effect Monster,"At the start of the Damage Step, if this card attacks a Defense Position monster: Destroy that monster.",800,1000,3,Warrior,FIRE,Battlin' Boxer,https://images.ygoprodeck.com/images/cards_cropped/61679541.jpg,training_data_final/sampled_training_images/61679541.jpg,61679541.jpg,61679541.jpg
82821760,B.E.S. Big Core MK-3,Effect Monster,"If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand) in Defense Position. If this card is Normal or Special Summoned: Place 3 counters on this card. Cannot be destroyed by battle. At the end of the Damage Step, if this card battled: Remove 1 counter from this card. If you cannot, destroy it. You can banish this card from your Graveyard; shuffle all ""B.E.S."" monsters from your Graveyard into the Deck.",2700,1900,8,Machine,LIGHT,B.E.S.,https://images.ygoprodeck.com/images/cards_cropped/82821760.jpg,training_data_final/sampled_training_images/82821760.jpg,82821760.jpg,82821760.jpg
70465810,Blackwing - Sudri the Phantom Glimmer,Effect Monster,"When this card is Normal Summoned: You can add 1 card that mentions ""Black-Winged Dragon"" from your Deck to your hand, except ""Blackwing - Sudri the Phantom Glimmer"". You can Tribute 1 monster; Special Summon 1 ""Phantom Glimmer Token"" (Winged Beast/Tuner/DARK/Level 2/ATK 700/DEF 700), then you take 700 damage. You cannot Special Summon monsters from the Extra Deck the turn you activate this effect, except Synchro Monsters. You can only use this effect of ""Blackwing - Sudri the Phantom Glimmer"" once per turn.",1400,1400,4,Winged Beast,DARK,Blackwing,https://images.ygoprodeck.com/images/cards_cropped/70465810.jpg,training_data_final/sampled_training_images/70465810.jpg,70465810.jpg,70465810.jpg
50699850,"Loris, Lady of Lament",Effect Monster,"You can target 3 or 6 of your Normal Traps that are banished and/or in your GY; place them on the bottom of your Deck in any order, then draw 1 card for every 3 cards placed. If another monster(s) is Tributed, or if a Normal Trap(s) is sent to your GY by an opponent's card effect (except during the Damage Step): You can target 1 Normal Trap in your GY; Set it. You can only use each effect of ""Loris, Lady of Lament"" once per turn.",1500,500,3,Fiend,DARK,Lady of Lament,https://images.ygoprodeck.com/images/cards_cropped/50699850.jpg,training_data_final/sampled_training_images/50699850.jpg,50699850.jpg,50699850.jpg
12061457,Soul Scissors,Effect Monster,"If a monster(s) on the field is destroyed by battle or card effect and sent to the GY, while this card is in your GY: You can Special Summon this card, but banish it when it leaves the field. If this card is Special Summoned from the GY: You can target 1 monster your opponent controls; destroy it. You can only use each effect of ""Soul Scissors"" once per turn.",550,350,2,Fiend,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/12061457.jpg,training_data_final/sampled_training_images/12061457.jpg,12061457.jpg,12061457.jpg
56824871,Infernoble Knight - Renaud,Effect Monster,"If you control a FIRE Warrior monster, you can Special Summon this card (from your hand). If Summoned this way, treat this card as a Tuner. You can only Special Summon ""Infernoble Knight - Renaud"" once per turn this way. If this card is Special Summoned: You can target 1 of your FIRE Warrior monsters, or 1 of your Equip Spells, that is banished or in your GY, except ""Infernoble Knight - Renaud""; add it to your hand. You can only use this effect of ""Infernoble Knight - Renaud"" once per turn.",500,500,1,Warrior,FIRE,Noble Knight,https://images.ygoprodeck.com/images/cards_cropped/56824871.jpg,training_data_final/sampled_training_images/56824871.jpg,56824871.jpg,56824871.jpg
30575681,Noble Knight Bedwyr,Effect Monster,"When this card is Normal or Special Summoned: You can send 1 ""Noble Arms"" Equip Spell Card from your Deck to the Graveyard. During either player's turn: You can target 1 ""Noble Arms"" Equip Spell Card and 1 appropriate monster on the field; equip that Equip Spell Card to that appropriate monster. This effect can only be used once while this card is face-up on the field.",1600,1500,4,Warrior,LIGHT,Noble Knight,https://images.ygoprodeck.com/images/cards_cropped/30575681.jpg,training_data_final/sampled_training_images/30575681.jpg,30575681.jpg,30575681.jpg
51849482,"Finis Terrae, Tower of the Necroworld",Effect Monster,"If you control a Level 10 monster, you can Special Summon this card (from your hand). You can only Special Summon ""Finis Terrae, Tower of the Necroworld"" once per turn this way. If this card is sent to the GY: You can target 1 face-up card on the field; that card cannot be destroyed by card effects this turn. You can only use this effect of ""Finis Terrae, Tower of the Necroworld"" once per turn.",1000,2800,10,Zombie,WATER,Unknown,https://images.ygoprodeck.com/images/cards_cropped/51849482.jpg,training_data_final/sampled_training_images/51849482.jpg,51849482.jpg,51849482.jpg
88361177,Dragunity Angusticlavii,Effect Monster,"While this card is equipped with a Dragon-Type ""Dragunity"" monster, during battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this monster, inflict the difference as Battle Damage to your opponent.",2100,1000,5,Winged Beast,WIND,Dragunity,https://images.ygoprodeck.com/images/cards_cropped/88361177.jpg,training_data_final/sampled_training_images/88361177.jpg,88361177.jpg,88361177.jpg
77013169,Superheavy Samurai Swordsman,Effect Monster,"When this card is Normal or Special Summoned: You can change its battle position. If a ""Superheavy Samurai"" monster you control battles an opponent's monster, after damage calculation: The opponent's monster's ATK and DEF become 0.",1000,1800,3,Machine,EARTH,Superheavy,https://images.ygoprodeck.com/images/cards_cropped/77013169.jpg,training_data_final/sampled_training_images/77013169.jpg,77013169.jpg,77013169.jpg
98022050,Animadorned Archosaur,Effect Monster,"If this card is Normal or Special Summoned: You can destroy 1 Dinosaur monster in your hand or face-up field, except ""Animadorned Archosaur"", then add 1 Reptile, Sea Serpent, or Winged Beast monster with the same original Level as that destroyed monster, OR 1 ""Evolution Pill"" Spell, from your Deck to your hand. You can only use this effect of ""Animadorned Archosaur"" once per turn.",0,0,1,Dinosaur,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/98022050.jpg,training_data_final/sampled_training_images/98022050.jpg,98022050.jpg,98022050.jpg
16469012,Teva,Effect Monster,"When this card is Tribute Summoned successfully, your opponent cannot declare an attack during his/her next turn.",2000,1500,5,Warrior,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/16469012.jpg,training_data_final/sampled_training_images/16469012.jpg,16469012.jpg,16469012.jpg
99357565,D Cubed,Effect Monster,"If this card is Normal Summoned: It is also treated as a ""Destiny HERO"" monster while face-up on the field. You can only use each of the following effects of ""D Cubed"" once per turn.
● You can discard up to 2 cards; Special Summon ""D Cubed"" from your hand, Deck, and/or GY, equal to the number discarded, also for the rest of this turn, you cannot Normal or Special Summon other monsters, except ""Destiny HERO"" monsters.
● If this card is destroyed by battle or card effect: You can send 1 ""Destiny HERO"" monster from your Deck to the GY.",0,0,1,Machine,DARK,Destiny HERO,https://images.ygoprodeck.com/images/cards_cropped/99357565.jpg,training_data_final/sampled_training_images/99357565.jpg,99357565.jpg,99357565.jpg
66362965,The Fiend Megacyber,Effect Monster,"If your opponent controls at least 2 more monsters than you do, you can Special Summon this card (from your hand).",2200,1200,6,Warrior,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/66362965.jpg,training_data_final/sampled_training_images/66362965.jpg,66362965.jpg,66362965.jpg
34475451,Construction Train Signal Red,Effect Monster,"When an opponent's monster declares an attack: You can Special Summon this card from your hand, and if you do, change the attack target to this card and proceed to damage calculation. This card cannot be destroyed by that battle.",1000,1300,3,Machine,EARTH,Train,https://images.ygoprodeck.com/images/cards_cropped/34475451.jpg,training_data_final/sampled_training_images/34475451.jpg,34475451.jpg,34475451.jpg
52792430,Predaplant Spinodionaea,Effect Monster,"If this card is Normal or Special Summoned: You can target 1 face-up monster your opponent controls; place 1 Predator Counter on it, and if it is Level 2 or higher, it becomes Level 1 as long as it has a Predator Counter. After damage calculation, if this card battled a monster with an equal or lower Level: You can Special Summon 1 ""Predaplant"" monster from your Deck, except ""Predaplant Spinodionaea"".",1800,0,4,Plant,DARK,Predaplant,https://images.ygoprodeck.com/images/cards_cropped/52792430.jpg,training_data_final/sampled_training_images/52792430.jpg,52792430.jpg,52792430.jpg
4376658,Familiar-Possessed - Hiita,Effect Monster,"You can Special Summon this card (from your hand or Deck) by sending 1 face-up ""Hiita the Fire Charmer"" and 1 face-up FIRE monster you control to the GY. If this card Special Summoned by its own effect attacks a Defense Position monster, inflict piercing battle damage.",1850,1500,4,Spellcaster,FIRE,Charmer,https://images.ygoprodeck.com/images/cards_cropped/4376659.jpg,training_data_final/sampled_training_images/4376659.jpg,4376659.jpg,4376659.jpg
26570480,Madolche Chickolates,Effect Monster,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. Once per turn, when the battle position of a ""Madolche"" monster(s) you control is changed (and is now face-up), while this card is face-up on the field (except during the Damage Step): You can target 1 monster on the field; change it to face-up Defense Position, and if you do, unless it is a ""Madolche"" monster, it cannot attack, also its effects are negated.",800,1500,3,Beast,EARTH,Madolche,https://images.ygoprodeck.com/images/cards_cropped/26570480.jpg,training_data_final/sampled_training_images/26570480.jpg,26570480.jpg,26570480.jpg
10809984,Great Phantom Thief,Effect Monster,"If this card inflicts battle damage to your opponent: Declare 1 card name; look at your opponent's hand, and if you do, discard all cards with that name in their hand.",1000,1000,3,Spellcaster,EARTH,Unknown,https://images.ygoprodeck.com/images/cards_cropped/10809984.jpg,training_data_final/sampled_training_images/10809984.jpg,10809984.jpg,10809984.jpg
46565218,Santa Claws,Effect Monster,"You can Special Summon this card (from your hand) to your opponent's field in Defense Position, by Tributing 1 monster they control. If Summoned this way, once, during the End Phase of this turn: You can draw 1 card.",1200,2500,6,Fiend,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/46565218.jpg,training_data_final/sampled_training_images/46565218.jpg,46565218.jpg,46565218.jpg
98684051,White Sardine,Effect Monster,"You can send 1 ""White Sardine"" from your Deck to the GY; Special Summon this card from your hand, also you cannot Special Summon from the Extra Deck for the rest of this turn, except WATER monsters. You can only use this effect of ""White Sardine"" once per turn. If this card is Special Summoned from the GY: You can treat it as a Tuner this turn.",800,0,2,Fish,WATER,White,https://images.ygoprodeck.com/images/cards_cropped/98684051.jpg,training_data_final/sampled_training_images/98684051.jpg,98684051.jpg,98684051.jpg
31764353,Familiar-Possessed - Wynn,Effect Monster,"You can Special Summon this card (from your hand or Deck) by sending 1 face-up ""Wynn the Wind Charmer"" and 1 face-up WIND monster you control to the GY. If this card Special Summoned by its own effect attacks a Defense Position monster, inflict piercing battle damage.",1850,1500,4,Spellcaster,WIND,Charmer,https://images.ygoprodeck.com/images/cards_cropped/31764353.jpg,training_data_final/sampled_training_images/31764353.jpg,31764353.jpg,31764353.jpg
16947147,Speedroid Menko,Effect Monster,"When an opponent's monster declares a direct attack while this card is in your hand: You can Special Summon this card in Attack Position, and if you do, change all face-up monsters your opponent controls to Defense Position.",100,2000,4,Machine,WIND,Roid,https://images.ygoprodeck.com/images/cards_cropped/16947147.jpg,training_data_final/sampled_training_images/16947147.jpg,16947147.jpg,16947147.jpg
7183277,"Aurkus, Lightsworn Druid",Effect Monster,"Neither player can target ""Lightsworn"" monsters (anywhere) with card effects. During each of your End Phases: Send the top 2 cards of your Deck to the Graveyard.",1200,1800,3,Beast-Warrior,LIGHT,Lightsworn,https://images.ygoprodeck.com/images/cards_cropped/7183277.jpg,training_data_final/sampled_training_images/7183277.jpg,7183277.jpg,7183277.jpg
22219822,Trickstar Mandrake,Effect Monster,"If this card is sent from the hand to the GY: You can Special Summon this card in Defense Position, but banish it when it leaves the field. If this card is sent to the GY as Link Material for the Link Summon of a ""Trickstar"" monster: You can target 1 monster an opponent's Link Monster points to; destroy it. You can only use each effect of ""Trickstar Mandrake"" once per turn.",0,1000,2,Fairy,LIGHT,Trickstar,https://images.ygoprodeck.com/images/cards_cropped/22219822.jpg,training_data_final/sampled_training_images/22219822.jpg,22219822.jpg,22219822.jpg
1525329,The Hunter with 7 Weapons,Effect Monster,"When this card is Normal Summoned, declare 1 Type of monster. When battling that Type of monster, increase the ATK of this card by 1000 points during Damage Calculation.",1000,600,3,Warrior,EARTH,Unknown,https://images.ygoprodeck.com/images/cards_cropped/1525329.jpg,training_data_final/sampled_training_images/1525329.jpg,1525329.jpg,1525329.jpg
9583383,Gagaga Caesar,Effect Monster,"Cannot attack unless you control another face-up ""Gagaga"" monster. Once per turn: You can banish 1 monster from your Graveyard that has a Level; the Levels of all face-up ""Gagaga"" monsters you currently control become the Level of that monster. This card cannot be used as a Synchro Material Monster.",1800,600,3,Warrior,EARTH,Gagaga,https://images.ygoprodeck.com/images/cards_cropped/9583383.jpg,training_data_final/sampled_training_images/9583383.jpg,9583383.jpg,9583383.jpg
69838592,Yosenju Oyam,Effect Monster,"When an opponent's monster declares a direct attack: You can send 1 ""Yosenju"" monster from your hand to the Graveyard, except ""Yosenju Oyam""; Special Summon this card from your hand. You can only use this effect of ""Yosenju Oyam"" once per turn. At the start of the Damage Step, if this card battles an opponent's face-up monster: You can make this card's ATK and DEF become equal to the original ATK of the opponent's monster it is battling, until the end of this turn. When this card is destroyed by battle and sent to the Graveyard: You can add 1 ""Yosenju"" card from your Deck to your hand.",0,0,6,Beast,WIND,Yosenju,https://images.ygoprodeck.com/images/cards_cropped/69838592.jpg,training_data_final/sampled_training_images/69838592.jpg,69838592.jpg,69838592.jpg
54569495,Marincess Crown Tail,Effect Monster,"During damage calculation, if a monster battles another monster (Quick Effect): You can send 1 other ""Marincess"" monster from your hand to the GY; Special Summon this card from your hand, and if you do, the damage you take from that battle is halved. At the start of the Damage Step, if an opponent's monster attacks: You can banish this card from your GY; this turn, you take no battle damage that is less than or equal to the total Link Rating of the ""Marincess"" Link Monsters in your GY x 1000. You can only use each effect of ""Marincess Crown Tail"" once per turn.",600,2300,5,Cyberse,WATER,Marincess,https://images.ygoprodeck.com/images/cards_cropped/54569495.jpg,training_data_final/sampled_training_images/54569495.jpg,54569495.jpg,54569495.jpg
2521011,Brotherhood of the Fire Fist - Swallow,Effect Monster,"You can Special Summon this card (from your hand) by sending 3 face-up ""Fire Formation"" Spell/Trap Cards you control to the Graveyard. When this card is Normal or Special Summoned: You can Set 1 ""Fire Formation"" Trap Card directly from your Deck. You can only use this effect of ""Brotherhood of the Fire Fist - Swallow"" once per turn. Face-up Beast-Warrior-Type monsters you control cannot be targeted by your opponent's card effects.",2000,800,5,Beast-Warrior,FIRE,Fire Fist,https://images.ygoprodeck.com/images/cards_cropped/2521011.jpg,training_data_final/sampled_training_images/2521011.jpg,2521011.jpg,2521011.jpg
53318263,"Bahalutiya, the Grand Radiance",Effect Monster,"You can Tribute Summon this card by Tributing 1 Effect Monster. During your opponent's Main Phase, if a card(s) is added from the Main Deck to their hand (except by drawing it) and this card is in your hand, you can: Immediately after this effect resolves, Tribute Summon this card. If this card is Normal or Special Summoned from the hand, you can: Make your opponent banish the top cards of their Deck face-down, equal to the number of cards in their hand, then, they shuffle their entire hand into the Deck, and if they do, they add the card(s) banished by this effect to their hand. You can only use this effect of ""Bahalutiya, the Grand Radiance"" once per turn.",2000,2400,7,Dragon,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/53318263.jpg,training_data_final/sampled_training_images/53318263.jpg,53318263.jpg,53318263.jpg
9264485,Horus' Servant,Effect Monster,"Your opponent cannot target face-up ""Horus the Black Flame Dragon"" monsters with Spells, Traps, or card effects.",100,100,1,Beast-Warrior,FIRE,Horus the Black Flame Dragon,https://images.ygoprodeck.com/images/cards_cropped/9264485.jpg,training_data_final/sampled_training_images/9264485.jpg,9264485.jpg,9264485.jpg
52843699,"Simorgh, Bird of Perfection",Effect Monster,"While face-up on the field, this card is also WIND-Attribute. You can only use each of the following effects of ""Simorgh, Bird of Perfection"" once per turn. During your Main Phase, if you Normal or Special Summon a Winged Beast monster(s): You can reveal this card in your hand; immediately after this effect resolves, Normal Summon 1 ""Simorgh"" monster. If this card is Normal Summoned: You can send 1 ""Simorgh"" monster from your Deck to the GY; add 1 ""Simorgh"" Spell/Trap from your Deck to your hand.",1800,500,4,Winged Beast,DARK,Simorgh,https://images.ygoprodeck.com/images/cards_cropped/52843699.jpg,training_data_final/sampled_training_images/52843699.jpg,52843699.jpg,52843699.jpg
26308721,Predaplant Pterapenthes,Effect Monster,"When this card inflicts battle damage to your opponent: You can target 1 face-up monster your opponent controls; place 1 Predator Counter on it, and if it is Level 2 or higher, it becomes Level 1 as long as it has a Predator Counter. Once per turn: You can target 1 monster your opponent controls with a Level less than or equal to this card's; take control of it until the End Phase.",300,2100,3,Plant,DARK,Predaplant,https://images.ygoprodeck.com/images/cards_cropped/26308721.jpg,training_data_final/sampled_training_images/26308721.jpg,26308721.jpg,26308721.jpg
44702857,Bitelon,Effect Monster,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.",2400,1000,6,Reptile,WATER,Unknown,https://images.ygoprodeck.com/images/cards_cropped/44702857.jpg,training_data_final/sampled_training_images/44702857.jpg,44702857.jpg,44702857.jpg
74875003,Ra's Disciple,Effect Monster,"When this card is Summoned: You can Special Summon up to 2 ""Ra's Disciple"" from your hand and/or Deck. Cannot be Tributed, except for the Tribute Summon of ""Slifer the Sky Dragon"", ""Obelisk the Tormentor"", or ""The Winged Dragon of Ra"". You cannot Special Summon monsters, except by the effect of ""Ra's Disciple"".",1100,600,4,Fairy,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/74875003.jpg,training_data_final/sampled_training_images/74875003.jpg,74875003.jpg,74875003.jpg
69695704,Battlestorm,Effect Monster,This card gains 100 ATK for each Winged Beast-Type monster you control. Once per turn: You can target 1 Spell/Trap Card your opponent controls; destroy that target. You must control 3 or more Winged Beast-Type monsters to activate and to resolve this effect.,1700,1000,4,Winged Beast,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/69695704.jpg,training_data_final/sampled_training_images/69695704.jpg,69695704.jpg,69695704.jpg
52589809,Wandering King Wildwind,Effect Monster,"If you control a Fiend-Type Tuner with 1500 or less ATK, you can Special Summon this card (from your hand). If you attempt this, you cannot Special Summon monsters from the Extra Deck for the rest of this turn, except Synchro Monsters. During your Main Phase, except the turn this card was sent to the Graveyard: You can banish this card from your Graveyard; add 1 Fiend-Type Tuner with 1500 or less ATK from your Deck to your hand.",1700,1300,4,Fiend,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/52589809.jpg,training_data_final/sampled_training_images/52589809.jpg,52589809.jpg,52589809.jpg
61912252,Infinitrack Trencher,Effect Monster,"You can Tribute 1 EARTH Machine monster; Special Summon this card from your hand in Defense Position. You can banish this card from your GY, then target 1 Level 5 or lower ""Infinitrack"" monster in your GY, except ""Infinitrack Trencher""; Special Summon that monster in Defense Position. You can only use each effect of ""Infinitrack Trencher"" once per turn.",500,2400,5,Machine,EARTH,Infinitrack,https://images.ygoprodeck.com/images/cards_cropped/61912252.jpg,training_data_final/sampled_training_images/61912252.jpg,61912252.jpg,61912252.jpg
35151572,Shaman of the Ashened City,Effect Monster,"If ""Obsidim, the Ashened City"" is in the Field Zone, you can Special Summon this card (from your hand). You can only Special Summon ""Shaman of the Ashened City"" once per turn this way. You can target 3 of your Pyro monsters that are banished and/or in your GY; shuffle them into the Deck, then if you shuffled an ""Ashened"" monster, you can add 1 ""Obsidim, the Ashened City"" from your Deck to your hand. You can only use this effect of ""Shaman of the Ashened City"" once per turn.",1300,1200,4,Pyro,DARK,Ashened,https://images.ygoprodeck.com/images/cards_cropped/35151572.jpg,training_data_final/sampled_training_images/35151572.jpg,35151572.jpg,35151572.jpg
4192696,"Eco, Mystical Spirit of the Forest",Effect Monster,"When you take damage from an opponent's card effect: You can Special Summon this card from your hand, and if you do, inflict damage to your opponent equal to the damage you took, also both players take no further effect damage this turn.",1700,1000,4,Plant,EARTH,Unknown,https://images.ygoprodeck.com/images/cards_cropped/4192696.jpg,training_data_final/sampled_training_images/4192696.jpg,4192696.jpg,4192696.jpg
39648965,Meklord Army of Wisel,Effect Monster,"This card gains 100 ATK for each ""Meklord"" monster on the field, except this card. Once per turn, when another ""Meklord"" monster you control declares an attack on a Defense Position monster your opponent controls: You can activate this effect; during that battle, if it attacks a Defense Position monster, inflict piercing battle damage to your opponent.",1800,0,4,Machine,DARK,Meklord,https://images.ygoprodeck.com/images/cards_cropped/39648965.jpg,training_data_final/sampled_training_images/39648965.jpg,39648965.jpg,39648965.jpg
50078320,Engraver of the Mark,Effect Monster,"During either player's turn, when your opponent activates a card or effect by declaring exactly 1 card name: You can send this card from your hand to the Graveyard; declare 1 other card name. The card name your opponent declared becomes the card name declared by this effect. Once per turn, during either player's turn: You can target 1 face-up card on the field; destroy it during the End Phase of the next turn.",1800,1200,4,Spellcaster,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/50078320.jpg,training_data_final/sampled_training_images/50078320.jpg,50078320.jpg,50078320.jpg
